,usageclass,checkouttype,materialtype,checkoutyear,checkoutmonth,checkouts,title,creator,subjects,publisher,publicationyear
771,Physical,Horizon,VIDEOCASS,2007,12,1,Thirteen days in October Cuban Missile Crisis,,"United States Foreign relations Soviet Union, Soviet Union Foreign relations United States, Cuban Missile Crisis 1962, United States Foreign relations Cuba, Cuba Foreign relations United States",,
772,Physical,Horizon,BOOK,2007,12,1,Turning 50 : fifty personal celebrations / Olivia Wu.,"Wu, Olivia, columnist","Middle aged persons United States Anniversaries etc, Birthdays United States, Middle age United States Psychological aspects","Andrews McMeel Pub.,",c2000.
773,Physical,Horizon,SOUNDDISC,2007,12,2,Black candy,,Rock music 1981 1990,,
774,Physical,Horizon,BOOK,2007,12,1,Veiled sentiments : honor and poetry in a Bedouin society / Lila Abu-Lughod.,"Abu-Lughod, Lila","Bedouins Egypt Social life and customs, Folk poetry Arabic Egypt History and criticism, Bedouins Egypt Folklore, Honor Folklore, Sex customs Egypt, Women Bedouin Egypt","University of California Press,",c1986.
775,Physical,Horizon,SOUNDDISC,2007,12,9,Whatever and ever amen,,"Rock music 1991 2000, Popular music 1991 2000",,
776,Physical,Horizon,BOOK,2007,12,11,Manga Claus honor loyalty tinsel The blade of Kringle,,"Cartoons and comics, Comic books strips etc, Graphic novels, Christmas Comic books strips etc, Santa Claus Comic books strips etc",,
777,Physical,Horizon,BOOK,2007,12,6,Doras costume party,,"Picture books, Halloween Fiction, Dora the Explorer Fictitious character Fiction",,
778,Physical,Horizon,VIDEOCASS,2007,12,1,Electric cars EVs for the 21st century,,"Automobiles Electric, Electric vehicles",,
779,Physical,Horizon,BOOK,2007,12,5,DeKok and murder by installment : number 22 in the Inspector Dekok series / by A.C. Baantjer ; translated by H.G. Smittenaar.,"Baantjer, A. C.","DeKok Inspector Fictitious character Fiction, Mystery fiction","Speck Press,",c2007.
780,Physical,Horizon,BOOK,2007,12,3,Back in black an A list novel,,"Las Vegas Nev Fiction, Casinos Fiction",,
781,Physical,Horizon,SOUNDDISC,2007,12,2,Coleman Hawkins 1947 1950,,"Saxophone music Jazz, Jazz 1941 1950",,
782,Physical,Horizon,BOOK,2007,12,1,The methods of construction of Celtic art.,"Bain, George, active 1951.",Decoration and ornament Celtic,Dover Publications,[1973]
783,Physical,Horizon,BOOK,2007,12,7,"Good night, Nori / Brigitte Weninger ; pictures by Yusuke Yonezu ; translated by Kathryn Bishop.","Weninger, Brigitte","Bedtime Juvenile fiction, Animals Fiction, Helpfulness Fiction","Miniedition,",2007.
784,Physical,Horizon,BOOK,2007,12,1,Yan jung chu shih te common sense,,"Conduct of life, Interpersonal relations",,
785,Physical,Horizon,SOUNDDISC,2007,12,2,Come fly with me [sound recording] / Frank Sinatra.,"Sinatra, Frank, 1915-1998",Popular music 1951 1960,"Capitol,",p1998.
786,Physical,Horizon,BOOK,2007,12,4,Draw 50 beasties and yugglies and turnover uglies and things that go bump in the night / Lee J. Ames.,"Ames, Lee J.","Drawing Technique Juvenile literature, Monsters in art Juvenile literature","Broadway Books,",1988.
787,Physical,Horizon,BOOK,2007,12,4,Math doesn't suck : how to survive middle school math without losing your mind or breaking a nail / Danica McKellar.,"McKellar, Danica",Mathematics Study and teaching Middle school United States,"Hudson Street Press,",c2007.
788,Physical,Horizon,SOUNDDISC,2007,12,3,Count Basie in Europe [sound recording].,"Basie, Count, 1904-1984","Jazz 1971 1980, Big band music","LRC Ltd.,",c2001.
789,Digital,OverDrive,AUDIOBOOK,2007,12,1,Traveltalk® French (Unabridged),"Penton Overseas, Inc.","Foreign Language Study, Nonfiction","Penton Overseas, Inc.",2006
790,Physical,Horizon,BOOK,2007,12,2,Directing the documentary,,Documentary films Production and direction,,
791,Physical,Horizon,BOOK,2007,12,1,Think like a champion / Mike Shanahan with Adam Schefter.,"Shanahan, Mike","Shanahan Mike, Football coaches United States Biography, Sports Psychological aspects","HarperBusiness,",c1999.
792,Physical,Horizon,BOOK,2007,12,1,A thousand years of Japanese gardens.,"Newsom, Samuel",Gardens Japan,"Tokyo News Service,",1953.
793,Physical,Horizon,BOOK,2007,12,4,vegan family cookbook,,Vegan cookery,,
794,Physical,Horizon,BOOK,2007,12,1,The carpet boy's gift / Pegi Dietz Shea ; illustrations by Leane Morin.,"Shea, Pegi Deitz","Child labor Juvenile fiction, Rug and carpet industry Pakistan Juvenile fiction, Child abuse Juvenile fiction, Masih Iqbal 1982 1995 Juvenile fiction, Pakistan Juvenile fiction","Tilbury House,",c2003.
795,Physical,Horizon,VIDEODISC,2007,12,5,Luciano Pavarotti gala concert,,"Operas Excerpts, Pavarotti Luciano, Music videos",,
796,Physical,Horizon,BOOK,2007,12,1,My visit to the zoo / Aliki.,Aliki,"Zoo animals Juvenile literature, Zoos Juvenile literature","HarperCollins,",c1997.
797,Physical,Horizon,BOOK,2007,12,2,love story,,"Love stories, Friendship Fiction, African Americans Fiction",,
798,Physical,Horizon,BOOK,2007,12,1,Stephen Hawking a life in science,,"Hawking S W Stephen W, Astrophysics, Physicists Great Britain Biography",,
799,Physical,Horizon,BOOK,2007,12,1,"The Reformation, by Edith Simon and the editors of Time-Life books.","Simon, Edith, 1917-2003",Reformation,"Time, inc.",[1966]
800,Physical,Horizon,BOOK,2007,12,2,All about men,,Love stories,,
801,Physical,Horizon,MIXED,2007,12,2,ILLM Ultimate Japanese advanced Set B 4 CDs,,,,
802,Physical,Horizon,BOOK,2007,12,1,Sarah Bishop,,"Survival Fiction, United States History Revolution 1775 1783 Fiction, American loyalists Fiction",,
803,Physical,Horizon,BOOK,2007,12,1,Thai garden style,,"Gardens Thailand Pictorial works, Landscape gardening Thailand Pictorial works",,
804,Physical,Horizon,VIDEODISC,2007,12,10,The prime of Miss Jean Brodie [videorecording] / Twentieth Century Fox ; produced by Robert Fryer ; screenplay by Jay Presson Allen ; directed by Robert Neame.,,"Teacher student relationships Juvenile drama, Women teachers Juvenile drama, Scotland Juvenile drama, Girls Scotland Juvenile drama, Feature films, Video recordings for the hearing impaired","20th Century Fox Home Entertainment,",[2004]
805,Physical,Horizon,SOUNDDISC,2007,12,3,Haunted heart,,Popular music 2001 2010,,
806,Physical,Horizon,SOUNDDISC,2007,12,9,Stranger things,,"Popular music 2001 2010, Rock music 2001 2010",,
807,Physical,Horizon,BOOK,2007,12,1,Fantastic voyage,,"Science fiction, Voyages Imaginary, Science fiction",,
808,Physical,Horizon,BOOK,2007,12,1,Players in pigtails / by Shana Corey ; illustrated by Rebecca Gibbon.,"Corey, Shana","All American Girls Professional Baseball League History Juvenile fiction, Baseball History Juvenile fiction, Sex role Juvenile fiction","Scholastic Press,",2003.
809,Physical,Horizon,BOOK,2007,12,2,A cold treachery / Charles Todd.,"Todd, Charles","Rutledge Ian Fictitious character Fiction, Mass murder investigation Fiction, England Northern Fiction, Police England Fiction, Missing children Fiction, Child witnesses Fiction, Historical fiction, Mystery fiction","Bantam Books,",2005.
810,Physical,Horizon,SOUNDDISC,2007,12,2,Hutch and Kathy,,Popular music 2001 2010,,
811,Physical,Horizon,BOOK,2007,12,1,Needlework hand machine embroidery,,"Embroidery, Embroidery Machine",,
812,Physical,Horizon,BOOK,2007,12,1,"Blitz : the story of December 29, 1940 / Margaret Gaskin.","Gaskin, Margaret","London England History Bombardment 1940 1945, London England Social conditions 20th century","Harcourt,",[2006]
813,Physical,Horizon,BOOK,2007,12,4,Good poems for hard times / selected and introduced by Garrison Keillor.,,"American poetry, English poetry","Viking,",2005.
814,Physical,Horizon,SOUNDDISC,2007,12,9,Interworld [sound recording] / Neil Gaiman and Michael Reaves.,"Gaiman, Neil","Space and time Juvenile fiction, Good and evil Juvenile fiction, Science fiction","Harper Children's Audio,",p2007.
815,Physical,Horizon,BOOK,2007,12,1,Usborne book of face painting,,"Face painting, Face painting Juvenile literature",,
816,Physical,Horizon,BOOK,2007,12,1,Getting what you came for the smart students guide to earning a Masters or a Ph D,,"Universities and colleges United States Graduate work Handbooks manuals etc, Dissertations Academic United States Handbooks manuals etc",,
817,Physical,Horizon,BOOK,2007,12,1,We wont back down Severita Laras rise from student leader to mayor,,"Crystal City Tex Politics and government, Crystal City Tex Ethnic relations, Lara Severita 1952, Mayors Texas Crystal City Biography, Women mayors Texas Crystal City Biography, Mexican American women Texas Crystal City Biography, Mexican Americans Civil rights Texas Crystal City History 20th century, Civil rights movements Texas Crystal City History 20th century, Student movements Texas Crystal City History 20th century, Crystal City Tex Biography",,
818,Physical,Horizon,SOUNDCASS,2007,12,3,Minnie and Moo and the potato from Planet X [sound recording] / text and illustrations by Denys Cazet.,"Cazet, Denys","Cows Juvenile fiction, Farm life Juvenile fiction, Domestic animals Juvenile fiction, Extraterrestrial beings Fiction","Live Oak Media,",2004.
819,Physical,Horizon,BOOK,2007,12,1,Somebody's someone : a memoir / Regina Louise.,"Louise, Regina","Louise Regina, Abandoned children Texas Biography, Abused children Texas Biography, African American children Texas Biography","Warner Books,",c2003.
820,Physical,Horizon,BOOK,2007,12,1,"Walking on water : reading, writing, and revolution / Derrick Jensen.","Jensen, Derrick, 1960-","Teaching, Education Aims and objectives","Chelsea Green,",c2004.
821,Physical,Horizon,BOOK,2007,12,2,The price of admission : how America's ruling class buys its way into elite colleges--and who gets left outside the gates / Daniel Golden.,"Golden, Daniel, 1957-","Universities and colleges United States Admission, Education Higher United States Costs, College choice United States","Crown Publishers,",c2006.
822,Physical,Horizon,BOOK,2007,12,1,Fire and brimstone : the North Butte mining disaster of 1917 / Michael Punke.,"Punke, Michael","Mine fires Montana Butte, Granite Mountain Speculator Mine Disaster Mont 1917, Copper mines and mining Accidents Montana Butte, North Butte Mining Company","Hyperion,",c2006.
823,Physical,Horizon,BOOK,2007,12,3,"The atlas of Atlantis and other lost civilizations : discover the history and wisdom of Atlantis, Lemuria, Mu and other ancient civilizations / Joel Levy.","Levy, Joel, 1971-","Atlantis Legendary place, Lost continents, Curiosities and wonders","Godsfield : Distributed in the United States and Canada by Sterling Publishing Co., Inc.,",2007.
824,Physical,Horizon,BOOK,2007,12,2,"Sharpe's havoc : Richard Sharpe and the campaign in northern Portugal, Spring 1809 / Bernard Cornwell.","Cornwell, Bernard","Sharpe Richard Fictitious character Fiction, Napoleonic Wars 1800 1815 Fiction, Peninsular War 1807 1814 Fiction, British Portugal Fiction, Great Britain History Military 19th century Fiction, Portugal History Maria I 1777 1816 Fiction, Historical fiction, War stories","HarperCollins,",c2003.
825,Digital,OverDrive,AUDIOBOOK,2007,12,1,"The Saboteurs: Men at War Series, Book 5 (unabridged) (Unabridged)",W.E.B. Griffin,"Fiction, Historical Fiction, Thriller","Brilliance Audio, Inc.",2006
826,Physical,Horizon,BOOK,2007,12,1,"Science, fresh squeezed! : 41 thirst-for-knowledge-quenching poems / by Carol Diggory Shields ; illustrations by Richard Thompson.","Shields, Carol Diggory","Science Juvenile poetry, Childrens poetry American Juvenile literature, American poetry Juvenile literature","Handprint Books : Distributed by Chronicle Books,",2003.
827,Physical,Horizon,MUSIC,2007,12,1,Broadway love songs [music],,"Musicals Excerpts Vocal scores with piano, Love songs","Hal Leonard Pub. Corp.,",c1992.
828,Physical,Horizon,BOOK,2007,12,7,Its hard to be five learning how to work my control panel,,"Stories in rhyme, Growth Fiction, Self control Fiction",,
829,Physical,Horizon,BOOK,2007,12,10,"Miki falls. Book one, Spring / Mark Crilley.","Crilley, Mark","High school students Comic books strips etc, Man woman relationships Comic books strips etc, Secrets Comic books strips etc Juvenile literature, Romance comic books strips etc, Graphic novels","HarperTeen,",c2007.
830,Physical,Horizon,BOOK,2007,12,2,'Tis the season : a classic illustrated Christmas treasury / compiled by Cooper Edens.,,Christmas Literary collections,"Chronicle Books,",2003.
831,Physical,Horizon,BOOK,2007,12,3,The high price of materialism / Tim Kasser.,"Kasser, Tim","Acquisitiveness, Avarice, Materialism Psychological aspects, Happiness, Conduct of life","MIT Press,",c2002.
832,Physical,Horizon,BOOK,2007,12,1,John Keats the complete poems,,,,
833,Digital,OverDrive,AUDIOBOOK,2007,12,1,Owl Moon (Unabridged),Jane Yolen,"Juvenile Fiction, Juvenile Literature","Weston Woods Studios Inc., a subsidiary of Scholastic Inc.",2007
834,Digital,OverDrive,EBOOK,2007,12,2,"A Touch of Minx: Samantha Jellicoe Series, Book 5",Suzanne Enoch,"Fiction, Romance",HarperCollins Publishers Inc.,2007
835,Physical,Horizon,BOOK,2007,12,3,Life as we knew it / Susan Beth Pfeffer.,"Pfeffer, Susan Beth, 1948-","Natural disasters Juvenile fiction, Families Juvenile fiction, Diaries Juvenile fiction, Science fiction, Young adult fiction","Harcourt,",c2006.
836,Physical,Horizon,BOOK,2007,12,1,The old woman who named things / Cynthia Rylant ; illustrated by Kathryn Brown.,"Rylant, Cynthia","Old age Fiction, Dogs Fiction","Harcourt Brace,",c1996.
837,Physical,Horizon,BOOK,2007,12,1,The children of Bolivia / Jules Hermes.,"Hermes, Jules, 1962-","Children Bolivia Social life and customs Juvenile literature, Bolivia Social life and customs Juvenile literature","Carolrhoda Books,",1996.
838,Physical,Horizon,BOOK,2007,12,1,Gallup 14 a novel,,"Historical fiction, Political fiction, Anti communist movements New Mexico History Fiction, Gallup N M History Fiction",,
839,Physical,Horizon,BOOK,2007,12,4,Color : a natural history of the palette / Victoria Finlay.,"Finlay, Victoria","Finlay Victoria Travel, Colors History, Colors Social aspects","Random House Trade Paperbacks,",2004.
840,Physical,Horizon,VIDEODISC,2007,12,1,NYPD 24 7,,"New York N Y Police Dept, Police New York State New York, Video recordings for the hearing impaired, Criminal investigation New York State New York",,
841,Physical,Horizon,BOOK,2007,12,3,The ESL safety book / Craig Dougherty & Robert Emigh.,"Dougherty, Craig, 1968-","English language Textbooks for foreign speakers, Readers Safety education","Full Blast Productions,",c2001.
842,Physical,Horizon,VIDEOCASS,2007,12,3,Tender mercies,,Feature films,,
843,Physical,Horizon,BOOK,2007,12,2,young martial arts enthusiast,,"Martial arts Juvenile literature, Martial arts for children Juvenile literature, Martial arts",,
844,Physical,Horizon,SOUNDDISC,2007,12,5,tender bar a memoir,,"Journalists United States Biography, Connecticut Biography, Arizona Biography, Moehringer J R 1964, Bars Drinking establishments Social aspects New York State Manhasset, Manhasset N Y Biography",,
845,Physical,Horizon,BOOK,2007,12,1,The Aeneid; a retelling for young people. Illustrated by George Ellen Holmgren.,"Gerdes, Florence Marie.","Virgil Aeneis Adaptations Juvenile fiction, Epic poetry Adaptations Juvenile fiction",St. Martin's Press,[1969]
846,Physical,Horizon,CR,2007,12,2,Great Britain.,,Great Britain Guidebooks,"DK Pub.,",c1995-
847,Physical,Horizon,SOUNDDISC,2007,12,1,memoirs of Willie the Lion Smith,,"Piano music Jazz, Jazz 1961 1970",,
848,Physical,Horizon,BOOK,2007,12,1,hidden place,,"Historical fiction, Bildungsromans, Young women Fiction, Great Plains Fiction, Boys Fiction, Depressions Fiction, Tramps Fiction, City and town life Fiction",,
849,Physical,Horizon,BOOK,2007,12,1,Unmarried to each other the essential guide to living together as an unmarried couple,,Unmarried couples United States,,
850,Physical,Horizon,BOOK,2007,12,1,Power reading the best fastest easiest most effective course on speedreading and comprehension ever developed,,Speed reading,,
851,Physical,Horizon,BOOK,2007,12,8,52 Volume four,,"Graphic novels, Superhero comic books strips etc, Heroes Comic books strips etc, Good and evil Comic books strips etc",,
852,Physical,Horizon,SOUNDDISC,2007,12,2,Kennedy and Nixon,,"Kennedy John F John Fitzgerald 1917 1963, United States Politics and government 1945 1989, Nixon Richard M Richard Milhous 1913 1994",,
853,Physical,Horizon,BOOK,2007,12,1,Fighting Indians in Washington Territory / by Erasmas [i.e. Erasmus] D. Keyes.,"Keyes, Erasmus D. (Erasmus Darwin), 1810-1895","Keyes Erasmus D Erasmus Darwin 1810 1895, Scott Winfield 1786 1866, Pacific Coast Indians Wars with 1847 1865, Peninsular Campaign 1862 Personal narratives, Pioneers Washington State Biography, United States History Civil War 1861 1865 Personal narratives, Washington State Biography","Ye Galleon Press,",[1988]
854,Physical,Horizon,BOOK,2007,12,3,"Go your own way : women travel the world solo / edited by Faith Conlon, Ingrid Emerick & Christina Henry de Tessan.",,"Women travelers Anecdotes, Voyages and travels Anecdotes","Seal Press,",c2007.
855,Physical,Horizon,BOOK,2007,12,2,Loves me loves me not,,Domestic fiction,,
856,Physical,Horizon,BOOK,2007,12,1,Sports illustrated soccer the complete player,,"Soccer, Soccer United States",,
857,Physical,Horizon,BOOK,2007,12,1,"Teen drug abuse / Pamela Willwerth Aue, book editor.",,"Drug abuse United States, Teenagers Drug use United States, Drug abuse United States Prevention","Greenhaven Press,",c2006.
858,Physical,Horizon,BOOK,2007,12,1,works and days Theogony The shield of Herakles,,,,
859,Physical,Horizon,BOOK,2007,12,11,R O D Read or die Vol 3,,"Comic books strips etc, Graphic novels, Spies Comic books strips etc, Readman Yomiko Fictitious character Comic books strips etc, Books Comic books strips etc, Intelligence service Great Britain Comic books strips etc",,
860,Physical,Horizon,VIDEODISC,2007,12,8,<Unknown Title>,,Youth Cuba Havana,,
861,Physical,Horizon,BOOK,2007,12,2,The industrial revolution / by Sara Wooten.,"Wooten, Sara McIntosh","Industrialization Great Britain Juvenile literature, Industrialization United States Juvenile literature, Industrialists Great Britain Juvenile literature, Industrialists United States Juvenile literature, Industrial revolution Juvenile literature","Blackbirch Press,",c2004.
862,Physical,Horizon,VIDEOCASS,2007,12,1,Heaven knows Mr Allison,,"War films, Video recordings for the hearing impaired, Feature films, Nuns Fiction, Marines Fiction, World War 1939 1945 Pacific Ocean Fiction",,
863,Physical,Horizon,VIDEODISC,2007,12,28,24. Season 5 [videorecording] / Imagine Entertainment ; 20th Century Fox Television ; Real Time Productions ; Fox Television Network ; produced by Chris Cheramie and Ron Howard.,,"Terrorism Prevention Drama, Assassination California Los Angeles Drama, Administrative agencies Drama, Thrillers Television programs","20th Century Fox Home Entertainment,",[2006]
864,Physical,Horizon,BOOK,2007,12,1,Kingsblood royal,,"Psychological fiction, Middle West Fiction, Racially mixed people Fiction, Bankers Fiction, Race awareness Fiction",,
865,Physical,Horizon,BOOK,2007,12,3,Part time dog,,"Dogs Fiction, Neighbors Fiction",,
866,Physical,Horizon,SOUNDDISC,2007,12,2,The strange case of Baby H [sound recording] / by Kathryn Reiss.,"Reiss, Kathryn","Earthquakes California San Francisco Juvenile fiction, Kidnapping Juvenile fiction, Boardinghouses Juvenile fiction, San Francisco Calif History 20th century Juvenile fiction, Mystery fiction","Recorded Books,",p2003.
867,Physical,Horizon,VIDEOCASS,2007,12,2,Travel the world the low countries Amsterdam Brugges Belgium and Luxembourg,,"Netherlands Description and travel, Belgium Description and travel, Benelux countries Description and travel, Luxembourg Description and travel",,
868,Physical,Horizon,BOOK,2007,12,1,Dollmaking for the first time / Miriam Gourley.,"Gourley, Miriam, 1951-",Dollmaking,"Sterling Pub. Co.,",c2004.
869,Physical,Horizon,BOOK,2007,12,2,A flight of golden wings / Beryl Matthews.,"Matthews, Beryl","Great Britain Air Transport Auxiliary Fiction, World War 1939 1945 Great Britain Fiction, Love stories","Severn House,",2007.
870,Physical,Horizon,BOOK,2007,12,2,dark place,,Yana Indians Fiction,,
871,Physical,Horizon,BOOK,2007,12,1,"Chicken soup for the teenage soul on tough stuff : stories of tough times and lessons learned / [compiled by] Jack Canfield, Mark Victor Hansen, Kimberly Kirberger.",,Teenagers Conduct of life,"Health Communications,",c2001.
872,Physical,Horizon,BOOK,2007,12,1,Tell me no lies how to face the truth and build a loving marriage,,"Truthfulness and falsehood, Marriage United States Psychological aspects, Communication in marriage United States",,
873,Digital,OverDrive,AUDIOBOOK,2007,12,1,"Quicksilver: Baroque Cycle Series, Book 1 (abridged) (Abridged)",Neal Stephenson,"Fiction, Historical Fiction",HarperCollins Publishers Inc.,2005
874,Physical,Horizon,VIDEODISC,2007,12,9,Oliver! [videorecording] / Columbia Pictures presents a Romulus Production ; music and lyrics by Lionel Bart ; screenplay by Vernon Harris ; produced by John Wolf ; directed by Carol Reed.,,"Orphans England London Drama, Criminals England London Drama, Musical films, Feature films, Video recordings for the hearing impaired, London England Social life and customs 19th century Drama","Columbia TriStar Home Video,",c1998.
875,Physical,Horizon,BOOK,2007,12,1,Princess Ellie to the rescue,,"Horses Fiction, Ponies Fiction, Princesses Fiction, Strangers Fiction",,
876,Physical,Horizon,BOOK,2007,12,1,Success @ life : a Zentrepreneur's guide : how to catch and live your dream / by Ron Rubin and Stuart Avery Gold.,"Rubin, Ron",Success Psychological aspects,"Newmarket Press,",2001.
877,Physical,Horizon,SOUNDDISC,2007,12,2,Anthology [sound recording] / Ambrosia.,Ambrosia (Musical group),"Rock music 1971 1980, Rock music 1981 1990","Warner Bros. Records,",p1997.
878,Physical,Horizon,BOOK,2007,12,1,"St. Paul's : the story of the Cathedral / Ann Saunders ; photography, Sampson Lloyd.","Saunders, Ann, 1930-","Wren Christopher Sir 1632 1723, Wren Christopher Sir 1632 1723 Criticism and interpretation, St Pauls Cathedral London England, St Pauls Cathedral London England History, St Pauls Cathedral London England Pictorial works, Church architecture England London, London England Buildings structures etc","Collins & Brown,",2001.
879,Physical,Horizon,SOUNDDISC,2007,12,5,Tracy Chapman [sound recording].,"Chapman, Tracy, 1964-","Rock music 1981 1990, Popular music 1981 1990","Elektra,",p1988.
880,Physical,Horizon,BOOK,2007,12,1,Terrible pets,,"Human animal relationships, Animals Anecdotes, Pets Anecdotes",,
881,Physical,Horizon,BOOK,2007,12,1,Getting old is murder,,"Mystery fiction, Florida Fiction, Retirees Fiction, Fort Lauderdale Fla Fiction, Older people Fiction",,
882,Physical,Horizon,SOUNDDISC,2007,12,9,Trompe le monde [sound recording] / Pixies.,Pixies (Musical group),Rock music 1991 2000,"4AD,","[2003?], p1991."
883,Physical,Horizon,BOOK,2007,12,1,bark of the bog owl,,"Fantasy, Adventure and adventurers Fiction, Corenwald Imaginary place Fiction",,
884,Physical,Horizon,VIDEODISC,2007,12,31,Notorious,,"Mystery films, Man woman relationships Drama, Deception Drama, Video recordings for the hearing impaired, Notorious Motion picture, Women spies Drama, Espionage American Brazil Drama, Nazis Brazil Drama, Spy films, Feature films",,
885,Physical,Horizon,BOOK,2007,12,1,"Dylan Thomas; a collection of critical essays, edited by C. B. Cox.","Cox, C. B.",Thomas Dylan 1914 1953 Criticism and interpretation,Prentice-Hall,[1966]
886,Physical,Horizon,BOOK,2007,12,2,I hate you--don't leave me : understanding the borderline personality / Jerold J. Kreisman & Hal Straus.,"Kreisman, Jerold J. (Jerold Jay)",Borderline personality disorder,"Avon,",[1991].
887,Physical,Horizon,BOOK,2007,12,6,Titan,,Science fiction,,
888,Physical,Horizon,SOUNDDISC,2007,12,2,Liu Ruoying dan sheng ri zhi yan chang hui live chuan ji lu Rene diary live concert,,"Songs Chinese, Popular music Taiwan 2001 2010",,
889,Physical,Horizon,BOOK,2007,12,8,Bounce / Doreen Cronin ; [illustrated by] Scott Menchin.,"Cronin, Doreen","Jumping Juvenile fiction, Toddlers Juvenile fiction, Stories in rhyme Juvenile fiction","Atheneum Books for Young Readers,",2007.
890,Physical,Horizon,BOOK,2007,12,1,Your name is Renee Ruth Kapp Hartzs story as a hidden child in Nazi occupied France,,"Hartz Ruth Kapp, France Biography, Jews France Biography, Holocaust Jewish 1939 1945 France Personal narratives, Jewish children in the Holocaust France Biography",,
891,Physical,Horizon,BOOK,2007,12,5,The human factor / Graham Greene ; with an introduction by Peter Kemp.,"Greene, Graham, 1904-1991",Spy fiction,"Knopf : Distributed by Random House,",1992.
892,Physical,Horizon,VIDEODISC,2007,12,2,Juana la iguana La Busqueda de el Dorado,,"Spanish language materials, Childrens films, Juana la iguana Fictitious character Fiction",,
893,Physical,Horizon,SOUNDDISC,2007,12,5,quintessential Billie Holiday Volume III 1936 1937,,"Jazz vocals, Popular music 1931 1940, Jazz 1931 1940",,
894,Physical,Horizon,BOOK,2007,12,1,ethical assassin a novel,,"Suspense fiction, Assassins Fiction, Sales personnel Fiction, Assassination Fiction, Encyclopedias and dictionaries Marketing Fiction",,
895,Physical,Horizon,BOOK,2007,12,1,Ernies Ark stories,,"Community life Fiction, Social interaction Fiction, Abbott Falls Maine Fiction",,
896,Physical,Horizon,BOOK,2007,12,1,Building fine furniture / by Glen Huey.,"Huey, Glen, 1959-",Furniture making Amateurs manuals,"Popular Woodworking Books,",c2004.
897,Physical,Horizon,SOUNDDISC,2007,12,31,black parade,,Rock music 2001 2010,,
898,Physical,Horizon,BOOK,2007,12,2,The good teen : rescuing adolescence from the myths of the storm and stress years / Richard M. Lerner with Roberta Israeloff.,"Lerner, Richard M.","Adolescence, Adolescent psychology","Crown Pub.,",c2007.
899,Physical,Horizon,BOOK,2007,12,1,Art for dummies,,"Art appreciation, Art Collectors and collecting, Art History",,
900,Physical,Horizon,VIDEODISC,2007,12,14,Cat people [videorecording] / an RKO Radio picture ; produced by Val Lewton ; written by DeWitt Bodeen ; directed by Jacques Tourneur. The curse of the cat people / an RKO Radio picture ; produced by Val Lewton ; screen play by DeWitt Bodeen ; directed by Gunther V. Fritsch and Robert Wise.,,"Panthers Drama, Imaginary companions Drama, Feature films, Horror films, Fantasy films, Fiction films, Video recordings for the hearing impaired","Warner Home Video,",2005.
901,Physical,Horizon,SOUNDDISC,2007,12,2,Appaloosa,,"Western stories, Ranchers Fiction",,
902,Physical,Horizon,SOUNDDISC,2007,12,23,"I'm wide awake, it's morning [sound recording] / Bright Eyes.",Bright Eyes (Musical group),Rock music 2001 2010,"Saddle Creek,",p2005.
903,Physical,Horizon,SOUNDDISC,2007,12,3,Bocelli,,"Songs High voice with orchestra, Songs Italian Italy, Popular music Italy 1991 2000",,
904,Physical,Horizon,BOOK,2007,12,1,race myth why we pretend race exists in America,,"United States Race relations, Racism United States, Minorities United States Social conditions, Race Classification",,
905,Physical,Horizon,BOOK,2007,12,2,Bobs pizza,,"Traffic congestion Fiction, Pizzas Fiction, Roads Design and construction Fiction",,
906,Physical,Horizon,SOUNDDISC,2007,12,1,facts behind the Helsinki Roccamatios,,Short stories,,
907,Physical,Horizon,BOOK,2007,12,1,horror readers advisory the librarians guide to vampires killer tomatoes and haunted houses,,"Horror tales Bibliography, Fiction in libraries United States, Readers advisory services United States, Libraries United States Special collections Horror tales",,
908,Physical,Horizon,SOUNDDISC,2007,12,4,30 Seconds to Mars [sound recording] : provehito in altum.,30 Seconds to Mars (Musical group),Rock music 2001 2010,"Immortal Records,",p2002.
909,Physical,Horizon,SOUNDDISC,2007,12,34,Because of the times [sound recording] / Kings of Leon.,Kings of Leon (Musical group),Rock music 2001 2010,"RCA,",p2007.
910,Physical,Horizon,BOOK,2007,12,3,"Mistakes men make : you're a man, you're a mess, you need all the help you can get / Daniel Billett.","Billett, Daniel","Men Humor, Mens clothing Humor, Men Health and hygiene Humor, Men Conduct of life Humor","Bloomsbury : Distributed to the trade by Holtzbrinck Publishers,",2007.
911,Physical,Horizon,BOOK,2007,12,1,Pilgrims in paradise a novel,,,,
912,Physical,Horizon,SOUNDDISC,2007,12,1,Jean Pierre Rampal plays Vivaldis The four seasons and more,,"Concertos Flute with string orchestra, Seasons Songs and music",,
913,Physical,Horizon,BOOK,2007,12,8,"Making comics : storytelling secrets of comics, manga and graphic novels / Scott McCloud.","McCloud, Scott, 1960-","Comic books strips etc History and criticism, Cartooning Technique, Comic books strips etc Authorship","HarperPerennial,",c2006.
914,Physical,Horizon,BOOK,2007,12,2,Crashed smashed and mashed a trip to junkyard heaven,,"Automobile graveyards, Junk, Automobile graveyards Juvenile literature",,
915,Physical,Horizon,SOUNDDISC,2007,12,4,Exclusively for my friends,,"Piano music Jazz, Jazz 1961 1970",,
